"","model","runtime","error","warn","logLik","est","se","pvalue","tau2","scenario","replicate","param_id","measure","dat_file"
"2907","rma.uni",0.00999999999999091,NA,NA,-5.7755574138518,-0.0310195575140699,0.0673888839893688,0.645296063885756,0.0503751713284994,"SMD_tau2=0.04_null",454,1454,"SMD","results/raw/SMD/data/simdat_01454.rds"
"2908","glmmTMB_RE",0.659999999999968,NA,NA,-5.77555741385155,-0.031019557607368,0.0673890013471365,0.645296638200451,0.0503751499358289,"SMD_tau2=0.04_null",454,1454,"SMD","results/raw/SMD/data/simdat_01454.rds"
"2909","rma.uni",0.0199999999999818,NA,NA,-6.80979496245529,0.0712629814330391,0.0712722037614303,0.317373131936266,0.0610722617486522,"SMD_tau2=0.04_null",455,1455,"SMD","results/raw/SMD/data/simdat_01455.rds"
"2910","glmmTMB_RE",0.529999999999973,NA,NA,-6.80979496245526,0.0712629813589511,0.0712732478772061,0.317380221980114,0.0610722553749234,"SMD_tau2=0.04_null",455,1455,"SMD","results/raw/SMD/data/simdat_01455.rds"
"2911","rma.uni",0.0199999999999818,NA,NA,-7.88209392104385,0.00711919694886319,0.0754325931953315,0.924808684130683,0.0732455781691895,"SMD_tau2=0.04_null",456,1456,"SMD","results/raw/SMD/data/simdat_01456.rds"
"2912","glmmTMB_RE",0.5,NA,NA,-7.88209392104383,0.00711919690933177,0.0754329613091553,0.924809050393396,0.0732455719471894,"SMD_tau2=0.04_null",456,1456,"SMD","results/raw/SMD/data/simdat_01456.rds"
"2913","rma.uni",0.0299999999999727,NA,NA,-5.52086604685493,-0.111451981969151,0.066558212053545,0.0940316194644931,0.0481031529034563,"SMD_tau2=0.04_null",457,1457,"SMD","results/raw/SMD/data/simdat_01457.rds"
"2914","glmmTMB_RE",0.680000000000064,NA,NA,-5.52086604685487,-0.111451981810482,0.066559915302796,0.0940400345501674,0.0481031432471345,"SMD_tau2=0.04_null",457,1457,"SMD","results/raw/SMD/data/simdat_01457.rds"
"2915","rma.uni",0.0199999999999818,NA,NA,-7.54557109093088,-0.0194159849541492,0.0742308038331303,0.793658858823823,0.0696659608544917,"SMD_tau2=0.04_null",458,1458,"SMD","results/raw/SMD/data/simdat_01458.rds"
"2916","glmmTMB_RE",0.450000000000045,NA,NA,-7.54557109092944,-0.0194159847619385,0.074230869160577,0.793659038308922,0.0696658997492903,"SMD_tau2=0.04_null",458,1458,"SMD","results/raw/SMD/data/simdat_01458.rds"
"2917","rma.uni",0.00999999999999091,NA,NA,-5.78002592935096,0.0465560818205718,0.0675019162225105,0.490382770804596,0.0506737378242182,"SMD_tau2=0.04_null",459,1459,"SMD","results/raw/SMD/data/simdat_01459.rds"
"2918","glmmTMB_RE",0.430000000000064,NA,NA,-5.78002592935094,0.046556081796257,0.0675020020084774,0.490383322354207,0.0506737311831696,"SMD_tau2=0.04_null",459,1459,"SMD","results/raw/SMD/data/simdat_01459.rds"
"2919","rma.uni",0.0199999999999818,NA,NA,0.738948990720468,-0.0870534365714625,0.0477425951243128,0.0682441344160764,0.00532422795861251,"SMD_tau2=0.04_null",460,1460,"SMD","results/raw/SMD/data/simdat_01460.rds"
"2920","glmmTMB_RE",0.470000000000027,NA,NA,0.738948990722747,-0.0870534353332137,0.0477466663087874,0.0682676724438053,0.00532419820854201,"SMD_tau2=0.04_null",460,1460,"SMD","results/raw/SMD/data/simdat_01460.rds"
"2921","rma.uni",0.00999999999999091,NA,NA,-4.85454929380134,0.0066756132427245,0.064241573949002,0.917237419874778,0.0421353402401181,"SMD_tau2=0.04_null",461,1461,"SMD","results/raw/SMD/data/simdat_01461.rds"
"2922","glmmTMB_RE",0.629999999999995,NA,NA,-4.85454929380125,0.0066756132797801,0.0642416165490093,0.917237474101427,0.0421353274236714,"SMD_tau2=0.04_null",461,1461,"SMD","results/raw/SMD/data/simdat_01461.rds"
"2923","rma.uni",0.0199999999999818,NA,NA,0.257256735694156,-0.0254173258387042,0.0490960138077836,0.604663057242166,0.00796917571256257,"SMD_tau2=0.04_null",462,1462,"SMD","results/raw/SMD/data/simdat_01462.rds"
"2924","glmmTMB_RE",0.690000000000055,NA,NA,0.257256735694263,-0.0254173258731671,0.0490960900286748,0.604663617607963,0.00796916954786604,"SMD_tau2=0.04_null",462,1462,"SMD","results/raw/SMD/data/simdat_01462.rds"
"2925","rma.uni",0.0200000000000955,NA,NA,-5.42089269343178,0.0801245208928039,0.0660430513384882,0.225047049808455,0.0467721165725723,"SMD_tau2=0.04_null",463,1463,"SMD","results/raw/SMD/data/simdat_01463.rds"
"2926","glmmTMB_RE",0.579999999999927,NA,NA,-5.42089269343011,0.0801245210359494,0.0660430775650529,0.225047233131304,0.0467720639455661,"SMD_tau2=0.04_null",463,1463,"SMD","results/raw/SMD/data/simdat_01463.rds"
"2927","rma.uni",0.0299999999999727,NA,NA,3.43465068655745,0.043239034000605,0.0448199153325569,0.334680991826119,0,"SMD_tau2=0.04_null",464,1464,"SMD","results/raw/SMD/data/simdat_01464.rds"
"2928","glmmTMB_RE",0.590000000000032,NA,NA,3.434650730592,0.0432390340017456,0.0448199170321012,0.334681010141048,1.92998358779712e-10,"SMD_tau2=0.04_null",464,1464,"SMD","results/raw/SMD/data/simdat_01464.rds"
"2929","rma.uni",0.00999999999999091,NA,NA,-1.02961538237567,-0.126393389103547,0.0525073107963714,0.0160772160506515,0.0147887342980233,"SMD_tau2=0.04_null",465,1465,"SMD","results/raw/SMD/data/simdat_01465.rds"
"2930","glmmTMB_RE",0.530000000000086,NA,NA,-1.02961538237549,-0.126393388915965,0.0525082412415191,0.0160790941849084,0.0147887234779088,"SMD_tau2=0.04_null",465,1465,"SMD","results/raw/SMD/data/simdat_01465.rds"
"2931","rma.uni",0.00999999999999091,NA,NA,-7.36544064761162,0.00572533325984309,0.0735346613581714,0.937940234596845,0.0676204742119186,"SMD_tau2=0.04_null",466,1466,"SMD","results/raw/SMD/data/simdat_01466.rds"
"2932","glmmTMB_RE",0.5,NA,NA,-7.36544064761038,0.00572533332858163,0.0735346555755323,0.937940228982838,0.0676204188875372,"SMD_tau2=0.04_null",466,1466,"SMD","results/raw/SMD/data/simdat_01466.rds"
"2933","rma.uni",0.00999999999999091,NA,NA,-4.38495588838247,-0.0872794466631936,0.0628597891384949,0.16499147952642,0.0386036332292508,"SMD_tau2=0.04_null",467,1467,"SMD","results/raw/SMD/data/simdat_01467.rds"
"2934","glmmTMB_RE",0.510000000000105,NA,NA,-4.38495588838131,-0.0872794462482561,0.0628602730218401,0.164994734015925,0.0386035906615597,"SMD_tau2=0.04_null",467,1467,"SMD","results/raw/SMD/data/simdat_01467.rds"
"2935","rma.uni",0.00999999999999091,NA,NA,-4.08495378331164,0.0303892145208069,0.0618323176351568,0.623088514669486,0.0360873923808487,"SMD_tau2=0.04_null",468,1468,"SMD","results/raw/SMD/data/simdat_01468.rds"
"2936","glmmTMB_RE",0.529999999999973,NA,NA,-4.08495378330481,0.0303892139472283,0.0618324737777488,0.623089398829443,0.0360872999083952,"SMD_tau2=0.04_null",468,1468,"SMD","results/raw/SMD/data/simdat_01468.rds"
"2937","rma.uni",0.0299999999999727,NA,NA,-1.03237450117742,0.0271296011749905,0.0526178614209389,0.606136043054249,0.0150988256665863,"SMD_tau2=0.04_null",469,1469,"SMD","results/raw/SMD/data/simdat_01469.rds"
"2938","glmmTMB_RE",0.710000000000036,NA,NA,-1.03237450114992,0.0271295997093854,0.0526181682457268,0.606138162800346,0.0150986914380306,"SMD_tau2=0.04_null",469,1469,"SMD","results/raw/SMD/data/simdat_01469.rds"
"2939","rma.uni",0.0100000000001046,NA,NA,-8.70525868405342,0.0765464234652209,0.0789550339316731,0.332298824209339,0.0840420492934132,"SMD_tau2=0.04_null",470,1470,"SMD","results/raw/SMD/data/simdat_01470.rds"
"2940","glmmTMB_RE",0.719999999999914,NA,NA,-8.70525868405328,0.0765464234014443,0.0789551147363069,0.332299319424662,0.0840420273174134,"SMD_tau2=0.04_null",470,1470,"SMD","results/raw/SMD/data/simdat_01470.rds"
"2941","rma.uni",0.00999999999999091,NA,NA,-3.75574176946131,0.0747739540330386,0.0607577922955944,0.21843915825075,0.0334417475295779,"SMD_tau2=0.04_null",471,1471,"SMD","results/raw/SMD/data/simdat_01471.rds"
"2942","glmmTMB_RE",0.610000000000014,NA,NA,-3.75574176945089,0.0747739530428913,0.0607581335715927,0.218441750781677,0.0334416374696517,"SMD_tau2=0.04_null",471,1471,"SMD","results/raw/SMD/data/simdat_01471.rds"
"2943","rma.uni",0.0199999999999818,NA,NA,-10.3014130976987,0.00525194882632204,0.0853620239326665,0.950940635691527,0.105016582290124,"SMD_tau2=0.04_null",472,1472,"SMD","results/raw/SMD/data/simdat_01472.rds"
"2944","glmmTMB_RE",0.610000000000014,NA,NA,-10.3014130976964,0.00525194817446842,0.085362551315986,0.950940944487136,0.10501648088142,"SMD_tau2=0.04_null",472,1472,"SMD","results/raw/SMD/data/simdat_01472.rds"
"2945","rma.uni",0,NA,NA,-0.828041484039868,0.134894600917534,0.0521449136203842,0.00968387139549243,0.0140245402118784,"SMD_tau2=0.04_null",473,1473,"SMD","results/raw/SMD/data/simdat_01473.rds"
"2946","glmmTMB_RE",0.709999999999923,NA,NA,-0.828041484039463,0.134894600671941,0.0521456434044263,0.00968488903836118,0.0140245245337337,"SMD_tau2=0.04_null",473,1473,"SMD","results/raw/SMD/data/simdat_01473.rds"
"2947","rma.uni",0.0199999999999818,NA,NA,-2.46493153163506,-0.0425394299503231,0.0567790467003843,0.453730638882267,0.0241537814043631,"SMD_tau2=0.04_null",474,1474,"SMD","results/raw/SMD/data/simdat_01474.rds"
"2948","glmmTMB_RE",0.67999999999995,NA,NA,-2.46493153162823,-0.0425394300284682,0.0567790164242661,0.453730397302057,0.024153703697932,"SMD_tau2=0.04_null",474,1474,"SMD","results/raw/SMD/data/simdat_01474.rds"
"2949","rma.uni",0.00999999999999091,NA,NA,-3.65021107840642,-0.0735979878570538,0.0604327930542986,0.223281540482759,0.0326588751467594,"SMD_tau2=0.04_null",475,1475,"SMD","results/raw/SMD/data/simdat_01475.rds"
"2950","glmmTMB_RE",0.389999999999986,NA,NA,-3.65021107839941,-0.0735979873388446,0.0604329145634692,0.223282474435015,0.0326587859215027,"SMD_tau2=0.04_null",475,1475,"SMD","results/raw/SMD/data/simdat_01475.rds"
"2951","rma.uni",0.0199999999999818,NA,NA,-4.79781113270015,0.0359192613631555,0.0640541375579854,0.574958357060255,0.0416504445125877,"SMD_tau2=0.04_null",476,1476,"SMD","results/raw/SMD/data/simdat_01476.rds"
"2952","glmmTMB_RE",0.919999999999959,NA,NA,-4.79781113270006,0.0359192613689185,0.0640541339397037,0.574958335401977,0.0416504321177932,"SMD_tau2=0.04_null",476,1476,"SMD","results/raw/SMD/data/simdat_01476.rds"
"2953","rma.uni",0.0100000000001046,NA,NA,-3.44510734056226,-0.0307396450252943,0.0596149483641126,0.606108292617794,0.0307257041424873,"SMD_tau2=0.04_null",477,1477,"SMD","results/raw/SMD/data/simdat_01477.rds"
"2954","glmmTMB_RE",0.709999999999923,NA,NA,-3.44510734056204,-0.0307396451634347,0.0596152726096628,0.606110250137905,0.0307256879319374,"SMD_tau2=0.04_null",477,1477,"SMD","results/raw/SMD/data/simdat_01477.rds"
"2955","rma.uni",0.0399999999999636,NA,NA,4.52427452405986,0.0341258925660084,0.0448054668996001,0.446271473410654,0,"SMD_tau2=0.04_null",478,1478,"SMD","results/raw/SMD/data/simdat_01478.rds"
"2956","glmmTMB_RE",1.09000000000003,NA,"Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting') | Model convergence problem; false convergence (8). See vignette('troubleshooting'), help('diagnose')",NA,0.0341258925687751,0.0448054677173169,0.446271481672239,8.17745914540385e-10,"SMD_tau2=0.04_null",478,1478,"SMD","results/raw/SMD/data/simdat_01478.rds"
"2957","rma.uni",0.00999999999999091,NA,NA,-7.54082778978539,0.147336771786351,0.0741579081821263,0.0469448041065521,0.0693410698253261,"SMD_tau2=0.04_null",479,1479,"SMD","results/raw/SMD/data/simdat_01479.rds"
"2958","glmmTMB_RE",0.610000000000014,NA,NA,-7.54082778978537,0.14733677176335,0.0741595288220172,0.0469496177683768,0.0693410681420684,"SMD_tau2=0.04_null",479,1479,"SMD","results/raw/SMD/data/simdat_01479.rds"
"2959","rma.uni",0.00999999999999091,NA,NA,-4.42200125132983,0.0791914546840245,0.0629715685290615,0.208545589054478,0.0388903077276385,"SMD_tau2=0.04_null",480,1480,"SMD","results/raw/SMD/data/simdat_01480.rds"
"2960","glmmTMB_RE",0.459999999999923,NA,NA,-4.42200125132791,0.0791914542250463,0.0629719289110378,0.208548195894572,0.0388902536411046,"SMD_tau2=0.04_null",480,1480,"SMD","results/raw/SMD/data/simdat_01480.rds"
"2961","rma.uni",0.0199999999999818,NA,NA,-2.99696088715786,-0.078389640248179,0.0582266296611566,0.178210609634453,0.0274431913407727,"SMD_tau2=0.04_null",481,1481,"SMD","results/raw/SMD/data/simdat_01481.rds"
"2962","glmmTMB_RE",0.559999999999945,NA,NA,-2.99696088715764,-0.0783896401122703,0.0582269767168589,0.178213197280728,0.0274431764417315,"SMD_tau2=0.04_null",481,1481,"SMD","results/raw/SMD/data/simdat_01481.rds"
"2963","rma.uni",0,NA,NA,-3.99391152326959,-0.0514156734269682,0.0613518951663761,0.402005206917572,0.0348985855002632,"SMD_tau2=0.04_null",482,1482,"SMD","results/raw/SMD/data/simdat_01482.rds"
"2964","glmmTMB_RE",0.730000000000018,NA,NA,-3.9939115232693,-0.0514156732971972,0.0613521244345373,0.4020069669014,0.0348985667002913,"SMD_tau2=0.04_null",482,1482,"SMD","results/raw/SMD/data/simdat_01482.rds"
"2965","rma.uni",0.0200000000000955,NA,NA,-7.33530273840589,-0.157144183690758,0.0733422648157457,0.0321440838069351,0.066931158204788,"SMD_tau2=0.04_null",483,1483,"SMD","results/raw/SMD/data/simdat_01483.rds"
"2966","glmmTMB_RE",0.409999999999968,NA,NA,-7.33530273840588,-0.157144183665166,0.0733433549885117,0.0321466433327628,0.066931155958254,"SMD_tau2=0.04_null",483,1483,"SMD","results/raw/SMD/data/simdat_01483.rds"
"2967","rma.uni",0.0200000000000955,NA,NA,-2.92071225591466,0.0813478730180277,0.058166188194932,0.161950287751327,0.0273027167564776,"SMD_tau2=0.04_null",484,1484,"SMD","results/raw/SMD/data/simdat_01484.rds"
"2968","glmmTMB_RE",0.799999999999955,NA,NA,-2.92071225590984,0.0813478724736007,0.0581664238872107,0.161951991024668,0.0273026483520847,"SMD_tau2=0.04_null",484,1484,"SMD","results/raw/SMD/data/simdat_01484.rds"
"2969","rma.uni",0.0100000000001046,NA,NA,-2.49509296010218,-5.68238576316455e-05,0.0568548165928006,0.999202550041344,0.0243342168510497,"SMD_tau2=0.04_null",485,1485,"SMD","results/raw/SMD/data/simdat_01485.rds"
"2970","glmmTMB_RE",0.519999999999982,NA,NA,-2.49509296009057,-5.68244852708459e-05,0.0568549211324872,0.999202542699531,0.0243341152005822,"SMD_tau2=0.04_null",485,1485,"SMD","results/raw/SMD/data/simdat_01485.rds"
"2971","rma.uni",0.00999999999999091,NA,NA,-6.53590461359417,-0.00440204423124001,0.0702688871050973,0.950048630605913,0.0582719641274964,"SMD_tau2=0.04_null",486,1486,"SMD","results/raw/SMD/data/simdat_01486.rds"
"2972","glmmTMB_RE",0.449999999999932,NA,NA,-6.53590461359415,-0.00440204426165619,0.0702691758042467,0.95004883521685,0.0582719592675179,"SMD_tau2=0.04_null",486,1486,"SMD","results/raw/SMD/data/simdat_01486.rds"
"2973","rma.uni",0.00999999999999091,NA,NA,0.316062421233671,0.00789577197371638,0.049021990476704,0.872041482009144,0.00782834137337711,"SMD_tau2=0.04_null",487,1487,"SMD","results/raw/SMD/data/simdat_01487.rds"
"2974","glmmTMB_RE",0.5,NA,NA,0.31606242125352,0.00789577252714656,0.0490220188573662,0.872041546559113,0.00782824254821486,"SMD_tau2=0.04_null",487,1487,"SMD","results/raw/SMD/data/simdat_01487.rds"
"2975","rma.uni",0.00999999999999091,NA,NA,-7.595760583123,0.101981820173079,0.0743063449019571,0.169923071112901,0.0698364107849691,"SMD_tau2=0.04_null",488,1488,"SMD","results/raw/SMD/data/simdat_01488.rds"
"2976","glmmTMB_RE",0.5,NA,NA,-7.59576058312299,0.101981820090582,0.0743072330624654,0.169928175084892,0.0698364026022027,"SMD_tau2=0.04_null",488,1488,"SMD","results/raw/SMD/data/simdat_01488.rds"
"2977","rma.uni",0.0200000000000955,NA,NA,-6.90686787030542,0.0144029193514237,0.0717494248568658,0.840902536847502,0.062457058059571,"SMD_tau2=0.04_null",489,1489,"SMD","results/raw/SMD/data/simdat_01489.rds"
"2978","glmmTMB_RE",0.459999999999923,NA,NA,-6.9068678703014,0.0144029192513113,0.071749400388705,0.840902484407633,0.0624569628969408,"SMD_tau2=0.04_null",489,1489,"SMD","results/raw/SMD/data/simdat_01489.rds"
"2979","rma.uni",0.0199999999999818,NA,NA,0.383399914904608,0.0134944515357361,0.0487549190004525,0.781948014513088,0.00730712755220192,"SMD_tau2=0.04_null",490,1490,"SMD","results/raw/SMD/data/simdat_01490.rds"
"2980","glmmTMB_RE",0.549999999999955,NA,NA,0.383399914904722,0.013494451548241,0.0487549193409128,0.781948015800324,0.00730711864516052,"SMD_tau2=0.04_null",490,1490,"SMD","results/raw/SMD/data/simdat_01490.rds"
"2981","rma.uni",0.0199999999999818,NA,NA,-9.48077600423026,0.0289296184552133,0.0819702743819787,0.724142295792181,0.0937207356727848,"SMD_tau2=0.04_null",491,1491,"SMD","results/raw/SMD/data/simdat_01491.rds"
"2982","glmmTMB_RE",0.469999999999914,NA,NA,-9.48077600423018,0.0289296184727142,0.0819702828218179,0.724142322875223,0.0937207192660701,"SMD_tau2=0.04_null",491,1491,"SMD","results/raw/SMD/data/simdat_01491.rds"
"2983","rma.uni",0.00999999999999091,NA,NA,-2.87315374363159,-0.0333316634156853,0.0577549195364153,0.563856707440727,0.0263789989882821,"SMD_tau2=0.04_null",492,1492,"SMD","results/raw/SMD/data/simdat_01492.rds"
"2984","glmmTMB_RE",0.580000000000041,NA,NA,-2.87315374362996,-0.033331662837648,0.0577558061425719,0.563862698578345,0.0263789597160386,"SMD_tau2=0.04_null",492,1492,"SMD","results/raw/SMD/data/simdat_01492.rds"
"2985","rma.uni",0.0199999999999818,NA,NA,-3.7948940316347,-0.127713410038852,0.0608507021674151,0.0358345981386265,0.0336115450672959,"SMD_tau2=0.04_null",493,1493,"SMD","results/raw/SMD/data/simdat_01493.rds"
"2986","glmmTMB_RE",0.539999999999964,NA,NA,-3.79489403163469,-0.127713410029483,0.0608507693368853,0.0358348024639353,0.03361154257959,"SMD_tau2=0.04_null",493,1493,"SMD","results/raw/SMD/data/simdat_01493.rds"
"2987","rma.uni",0.00999999999999091,NA,NA,-7.58387658364672,-0.0371603042801692,0.074310740526607,0.617028326002256,0.0698961576206481,"SMD_tau2=0.04_null",494,1494,"SMD","results/raw/SMD/data/simdat_01494.rds"
"2988","glmmTMB_RE",0.550000000000068,NA,NA,-7.58387658364671,-0.0371603042850312,0.0743107460789304,0.617028352264298,0.0698961523133926,"SMD_tau2=0.04_null",494,1494,"SMD","results/raw/SMD/data/simdat_01494.rds"
"2989","rma.uni",0.0199999999999818,NA,NA,-5.95596777132817,0.0802263409722029,0.0682346030260328,0.2396976831031,0.0526326677451045,"SMD_tau2=0.04_null",495,1495,"SMD","results/raw/SMD/data/simdat_01495.rds"
"2990","glmmTMB_RE",0.6400000000001,NA,NA,-5.95596777132816,0.0802263409758933,0.0682348186993266,0.239699168557328,0.052632668398758,"SMD_tau2=0.04_null",495,1495,"SMD","results/raw/SMD/data/simdat_01495.rds"
"2991","rma.uni",0.0199999999999818,NA,NA,-10.6374205206271,0.121096048582245,0.0869340134110007,0.163630337977285,0.110333045478818,"SMD_tau2=0.04_null",496,1496,"SMD","results/raw/SMD/data/simdat_01496.rds"
"2992","glmmTMB_RE",0.480000000000018,NA,NA,-10.637420520626,0.121096047235653,0.0869383492547052,0.163651352441547,0.110332968586457,"SMD_tau2=0.04_null",496,1496,"SMD","results/raw/SMD/data/simdat_01496.rds"
"2993","rma.uni",0.0100000000001046,NA,NA,-3.77290981307923,-0.0152807302266265,0.0607377345577311,0.801361506859281,0.0334197000353491,"SMD_tau2=0.04_null",497,1497,"SMD","results/raw/SMD/data/simdat_01497.rds"
"2994","glmmTMB_RE",0.6099999999999,NA,NA,-3.77290981307921,-0.0152807302320715,0.0607377377101214,0.801361516883963,0.0334196948497504,"SMD_tau2=0.04_null",497,1497,"SMD","results/raw/SMD/data/simdat_01497.rds"
"2995","rma.uni",0.0199999999999818,NA,NA,-3.88507261520171,-0.156905157314313,0.0607813883145961,0.0098381353699965,0.0333971680399691,"SMD_tau2=0.04_null",498,1498,"SMD","results/raw/SMD/data/simdat_01498.rds"
"2996","glmmTMB_RE",0.5,NA,NA,-3.88507261518808,-0.156905152341522,0.0607887979780165,0.009847109815869,0.0333970405539951,"SMD_tau2=0.04_null",498,1498,"SMD","results/raw/SMD/data/simdat_01498.rds"
"2997","rma.uni",0.00999999999999091,NA,NA,-5.21419223561055,-0.0864019949250585,0.0655253034525467,0.187301190208574,0.0454135948572231,"SMD_tau2=0.04_null",499,1499,"SMD","results/raw/SMD/data/simdat_01499.rds"
"2998","glmmTMB_RE",0.470000000000027,NA,NA,-5.21419223561052,-0.0864019948930381,0.0655254540864897,0.187302204307647,0.0454135885068648,"SMD_tau2=0.04_null",499,1499,"SMD","results/raw/SMD/data/simdat_01499.rds"
"2999","rma.uni",0.0200000000000955,NA,NA,-5.02279871169439,-0.0144184191461508,0.0649825749949549,0.824406277021172,0.0440423714023489,"SMD_tau2=0.04_null",500,1500,"SMD","results/raw/SMD/data/simdat_01500.rds"
"3000","glmmTMB_RE",0.469999999999914,NA,NA,-5.02279871169126,-0.0144184186846078,0.0649828068399455,0.824406898818411,0.0440423020829856,"SMD_tau2=0.04_null",500,1500,"SMD","results/raw/SMD/data/simdat_01500.rds"
"3001","rma.uni",0.00999999999999091,NA,NA,-0.802646309992179,0.0178342120058617,0.0519245588528986,0.731249486998503,0.0136578295100528,"SMD_tau2=0.04_null",501,1501,"SMD","results/raw/SMD/data/simdat_01501.rds"
"3002","glmmTMB_RE",0.579999999999927,NA,NA,-0.802646309992138,0.0178342119604688,0.0519247469912043,0.731250423724921,0.0136578238182655,"SMD_tau2=0.04_null",501,1501,"SMD","results/raw/SMD/data/simdat_01501.rds"
"3003","rma.uni",0.00999999999999091,NA,NA,-5.2116888936508,-0.064670784927014,0.0654091852022327,0.322804529289355,0.0451263929730565,"SMD_tau2=0.04_null",502,1502,"SMD","results/raw/SMD/data/simdat_01502.rds"
"3004","glmmTMB_RE",0.520000000000095,NA,NA,-5.21168889365048,-0.064670785038732,0.0654093225823218,0.322805544753287,0.0451263702789442,"SMD_tau2=0.04_null",502,1502,"SMD","results/raw/SMD/data/simdat_01502.rds"
"3005","rma.uni",0.0199999999999818,NA,NA,-6.93162557691938,0.0401986249977684,0.0716908692641702,0.574987282082445,0.0622805979270056,"SMD_tau2=0.04_null",503,1503,"SMD","results/raw/SMD/data/simdat_01503.rds"
"3006","glmmTMB_RE",0.420000000000073,NA,NA,-6.93162557691932,0.0401986251016421,0.0716915923052055,0.574991136852987,0.0622805870982411,"SMD_tau2=0.04_null",503,1503,"SMD","results/raw/SMD/data/simdat_01503.rds"
"3007","rma.uni",0.00999999999999091,NA,NA,4.63529565470135,-0.0909689072393916,0.0448244117135579,0.042412465700194,0,"SMD_tau2=0.04_null",504,1504,"SMD","results/raw/SMD/data/simdat_01504.rds"
"3008","glmmTMB_RE",0.670000000000073,NA,NA,4.6352956639113,-0.0909689072431042,0.0448244132260553,0.0424124726602956,3.19179662553108e-10,"SMD_tau2=0.04_null",504,1504,"SMD","results/raw/SMD/data/simdat_01504.rds"
"3009","rma.uni",0,NA,NA,1.15218289979141,-0.00268428980782603,0.0469333432860758,0.954390926288517,0.00384003704159873,"SMD_tau2=0.04_null",505,1505,"SMD","results/raw/SMD/data/simdat_01505.rds"
"3010","glmmTMB_RE",0.629999999999995,NA,NA,1.15218289979914,-0.00268428913491962,0.0469336252271274,0.954391211394972,0.00383998053648898,"SMD_tau2=0.04_null",505,1505,"SMD","results/raw/SMD/data/simdat_01505.rds"
"3011","rma.uni",0.00999999999999091,NA,NA,-8.62366079022223,-0.0719711586079708,0.0785650672431742,0.359629797867382,0.0828221534275276,"SMD_tau2=0.04_null",506,1506,"SMD","results/raw/SMD/data/simdat_01506.rds"
"3012","glmmTMB_RE",0.470000000000027,NA,NA,-8.6236607902208,-0.0719711579547214,0.0785659935041304,0.359635466487544,0.0828220853546432,"SMD_tau2=0.04_null",506,1506,"SMD","results/raw/SMD/data/simdat_01506.rds"
"3013","rma.uni",0.0299999999999727,NA,NA,-7.98092230618739,-0.0729322190216846,0.0757793611243724,0.335834388861065,0.074261603723317,"SMD_tau2=0.04_null",507,1507,"SMD","results/raw/SMD/data/simdat_01507.rds"
"3014","glmmTMB_RE",0.560000000000059,NA,NA,-7.98092230618736,-0.0729322190224106,0.0757793577322397,0.335834367224399,0.0742615933044096,"SMD_tau2=0.04_null",507,1507,"SMD","results/raw/SMD/data/simdat_01507.rds"
"3015","rma.uni",0.00999999999999091,NA,NA,-8.49717564772802,-0.00234421234554906,0.0779106994966793,0.975996510496278,0.0808086603750346,"SMD_tau2=0.04_null",508,1508,"SMD","results/raw/SMD/data/simdat_01508.rds"
"3016","glmmTMB_RE",0.530000000000086,NA,NA,-8.49717564772801,-0.00234421238123686,0.0779110653421585,0.975996622809677,0.0808086544591259,"SMD_tau2=0.04_null",508,1508,"SMD","results/raw/SMD/data/simdat_01508.rds"
"3017","rma.uni",0.0199999999999818,NA,NA,-2.24786811792143,-0.094961625992028,0.0560329675095629,0.0901236883526277,0.022440783444196,"SMD_tau2=0.04_null",509,1509,"SMD","results/raw/SMD/data/simdat_01509.rds"
"3018","glmmTMB_RE",0.860000000000014,NA,NA,-2.24786811792138,-0.0949616257968992,0.0560351276495581,0.0901360886214029,0.0224407752995132,"SMD_tau2=0.04_null",509,1509,"SMD","results/raw/SMD/data/simdat_01509.rds"
"3019","rma.uni",0.0199999999999818,NA,NA,-3.58584238522573,0.0676787244015209,0.060166448577661,0.260649117745008,0.0320231320156133,"SMD_tau2=0.04_null",510,1510,"SMD","results/raw/SMD/data/simdat_01510.rds"
"3020","glmmTMB_RE",0.529999999999973,NA,NA,-3.58584238522572,0.0676787244053741,0.0601664531900328,0.260649154264724,0.0320231286278407,"SMD_tau2=0.04_null",510,1510,"SMD","results/raw/SMD/data/simdat_01510.rds"
"3021","rma.uni",0.0199999999999818,NA,NA,-5.77815111446861,0.009318734074023,0.0675109203221997,0.890214346200202,0.0507087518816732,"SMD_tau2=0.04_null",511,1511,"SMD","results/raw/SMD/data/simdat_01511.rds"
"3022","glmmTMB_RE",0.439999999999941,NA,NA,-5.7781511144686,0.0093187340868109,0.0675109562063011,0.890214404035204,0.0507087465504342,"SMD_tau2=0.04_null",511,1511,"SMD","results/raw/SMD/data/simdat_01511.rds"
"3023","rma.uni",0.0199999999999818,NA,NA,-4.10577241735043,0.00230473137182229,0.0617524462763232,0.970228179393418,0.0358938598289634,"SMD_tau2=0.04_null",512,1512,"SMD","results/raw/SMD/data/simdat_01512.rds"
"3024","glmmTMB_RE",0.860000000000014,NA,NA,-4.1057724173503,0.00230473141444064,0.0617525034638063,0.970228206401299,0.0358938476665492,"SMD_tau2=0.04_null",512,1512,"SMD","results/raw/SMD/data/simdat_01512.rds"
